order_item_id,order_id,order_date,year,quarter,month,month_name,day_of_week_name,customer_id,first_name,last_name,email,city,country,segment,product_id,product_name,category,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,status,is_valid_sale
458,1162,2024-12-13,2024,4,12,December,Friday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,2,"Running Shoes",Sports,2,65.00,15.00,130.00,19.50,110.50,cancelled,0
461,1146,2024-12-14,2024,4,12,December,Saturday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,2,"Running Shoes",Sports,3,65.00,20.00,195.00,39.00,156.00,completed,1
473,1071,2024-12-25,2024,4,12,December,Wednesday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,2,"Running Shoes",Sports,2,65.00,5.00,130.00,6.50,123.50,completed,1
474,1232,2024-12-26,2024,4,12,December,Thursday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,2,"Running Shoes",Sports,1,65.00,0.00,65.00,0.00,65.00,pending,1
61,1004,2023-03-31,2023,1,3,March,Friday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,2,"Running Shoes",Sports,1,65.00,10.00,65.00,6.50,58.50,pending,1
97,1003,2023-05-23,2023,2,5,May,Tuesday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,2,"Running Shoes",Sports,3,65.00,20.00,195.00,39.00,156.00,completed,1
100,1156,2023-05-31,2023,2,5,May,Wednesday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,3,"Python Programming Book",Books,2,34.99,0.00,69.98,0.00,69.98,completed,1
12,1220,2023-01-18,2023,1,1,January,Wednesday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,3,"Python Programming Book",Books,1,34.99,5.00,34.99,1.75,33.24,completed,1
120,1148,2023-06-28,2023,2,6,June,Wednesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,3,"Python Programming Book",Books,3,34.99,0.00,104.97,0.00,104.97,refunded,1
123,1077,2023-07-14,2023,3,7,July,Friday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,3,"Python Programming Book",Books,1,34.99,0.00,34.99,0.00,34.99,completed,1
13,1191,2023-01-20,2023,1,1,January,Friday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,3,"Python Programming Book",Books,2,34.99,0.00,69.98,0.00,69.98,pending,1
133,1008,2023-07-23,2023,3,7,July,Sunday,3,Wei,Zhang,wei.zhang@email.com,Chicago,USA,Basic,3,"Python Programming Book",Books,1,34.99,10.00,34.99,3.50,31.49,pending,1
161,1155,2023-08-29,2023,3,8,August,Tuesday,3,Wei,Zhang,wei.zhang@email.com,Chicago,USA,Basic,3,"Python Programming Book",Books,2,34.99,5.00,69.98,3.50,66.48,completed,1
168,1160,2023-09-07,2023,3,9,September,Thursday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,3,"Python Programming Book",Books,2,34.99,0.00,69.98,0.00,69.98,completed,1
172,1098,2023-09-10,2023,3,9,September,Sunday,19,Zoe,Harris,zoe.harris@email.com,Melbourne,AUSTRALIA,Premium,3,"Python Programming Book",Books,1,34.99,0.00,34.99,0.00,34.99,pending,1
190,1113,2023-10-06,2023,4,10,October,Friday,5,Carlos,Lopez,carlos.lopez@email.com,Miami,USA,Standard,3,"Python Programming Book",Books,1,34.99,0.00,34.99,0.00,34.99,completed,1
193,1012,2023-10-12,2023,4,10,October,Thursday,4,Sophie,Martin,sophie.martin@email.com,London,UK,Premium,3,"Python Programming Book",Books,2,34.99,5.00,69.98,3.50,66.48,completed,1
220,1171,2023-12-10,2023,4,12,December,Sunday,9,Yuki,Tanaka,cliente_9@sindatos.com,Tokyo,JAPAN,Basic,3,"Python Programming Book",Books,1,34.99,20.00,34.99,7.00,27.99,completed,1
222,1013,2023-12-11,2023,4,12,December,Monday,5,Carlos,Lopez,carlos.lopez@email.com,Miami,USA,Standard,3,"Python Programming Book",Books,3,34.99,0.00,104.97,0.00,104.97,completed,1
224,1068,2023-12-13,2023,4,12,December,Wednesday,23,Sara,Lindqvist,cliente_23@sindatos.com,Stockholm,SWEDEN,Basic,3,"Python Programming Book",Books,3,34.99,0.00,104.97,0.00,104.97,completed,1
225,1114,2023-12-18,2023,4,12,December,Monday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,3,"Python Programming Book",Books,1,34.99,5.00,34.99,1.75,33.24,completed,1
229,1138,2023-12-20,2023,4,12,December,Wednesday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,3,"Python Programming Book",Books,1,34.99,10.00,34.99,3.50,31.49,completed,1
297,1083,2024-04-18,2024,2,4,April,Thursday,9,Yuki,Tanaka,cliente_9@sindatos.com,Tokyo,JAPAN,Basic,3,"Python Programming Book",Books,3,34.99,0.00,104.97,0.00,104.97,completed,1
306,1130,2024-04-26,2024,2,4,April,Friday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,3,"Python Programming Book",Books,3,34.99,5.00,104.97,5.25,99.72,completed,1
339,1110,2024-06-25,2024,2,6,June,Tuesday,21,Elena,Petrova,elena.petrova@email.com,Moscow,RUSSIA,Premium,3,"Python Programming Book",Books,3,34.99,20.00,104.97,20.99,83.98,completed,1
355,1180,2024-07-13,2024,3,7,July,Saturday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,3,"Python Programming Book",Books,1,34.99,5.00,34.99,1.75,33.24,refunded,1
357,1061,2024-07-16,2024,3,7,July,Tuesday,21,Elena,Petrova,elena.petrova@email.com,Moscow,RUSSIA,Premium,3,"Python Programming Book",Books,1,34.99,5.00,34.99,1.75,33.24,completed,1
359,1084,2024-07-17,2024,3,7,July,Wednesday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,3,"Python Programming Book",Books,2,34.99,0.00,69.98,0.00,69.98,completed,1
403,1043,2024-09-02,2024,3,9,September,Monday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,3,"Python Programming Book",Books,3,34.99,10.00,104.97,10.50,94.47,completed,1
418,1099,2024-09-26,2024,3,9,September,Thursday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,3,"Python Programming Book",Books,2,34.99,10.00,69.98,7.00,62.98,completed,1
426,1207,2024-10-12,2024,4,10,October,Saturday,12,Noah,Wilson,noah.wilson@email.com,Seattle,USA,Standard,3,"Python Programming Book",Books,3,34.99,0.00,104.97,0.00,104.97,cancelled,0
427,1001,2024-10-16,2024,4,10,October,Wednesday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,3,"Python Programming Book",Books,1,34.99,0.00,34.99,0.00,34.99,completed,1
444,1111,2024-11-10,2024,4,11,November,Sunday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,3,"Python Programming Book",Books,1,34.99,0.00,34.99,0.00,34.99,completed,1
451,1183,2024-11-26,2024,4,11,November,Tuesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,3,"Python Programming Book",Books,1,34.99,0.00,34.99,0.00,34.99,completed,1
463,1159,2024-12-14,2024,4,12,December,Saturday,23,Sara,Lindqvist,cliente_23@sindatos.com,Stockholm,SWEDEN,Basic,3,"Python Programming Book",Books,1,34.99,15.00,34.99,5.25,29.74,completed,1
64,1246,2023-04-12,2023,2,4,April,Wednesday,20,Raj,Kumar,raj.kumar@email.com,Mumbai,INDIA,Standard,3,"Python Programming Book",Books,2,34.99,5.00,69.98,3.50,66.48,completed,1
69,1051,2023-04-19,2023,2,4,April,Wednesday,17,Chloe,Thomas,chloe.thomas@email.com,Vancouver,CANADA,Standard,3,"Python Programming Book",Books,3,34.99,20.00,104.97,20.99,83.98,completed,1
93,1040,2023-05-22,2023,2,5,May,Monday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,3,"Python Programming Book",Books,2,34.99,15.00,69.98,10.50,59.48,cancelled,0
94,1172,2023-05-22,2023,2,5,May,Monday,3,Wei,Zhang,wei.zhang@email.com,Chicago,USA,Basic,3,"Python Programming Book",Books,3,34.99,5.00,104.97,5.25,99.72,completed,1
1,1249,2023-01-03,2023,1,1,January,Tuesday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,4,"Coffee Maker","Home & Garden",2,49.99,15.00,99.98,15.00,84.98,completed,1
121,1148,2023-06-28,2023,2,6,June,Wednesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,4,"Coffee Maker","Home & Garden",2,49.99,0.00,99.98,0.00,99.98,refunded,1
126,1140,2023-07-14,2023,3,7,July,Friday,19,Zoe,Harris,zoe.harris@email.com,Melbourne,AUSTRALIA,Premium,4,"Coffee Maker","Home & Garden",1,49.99,0.00,49.99,0.00,49.99,completed,1
139,1106,2023-08-07,2023,3,8,August,Monday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,4,"Coffee Maker","Home & Garden",2,49.99,5.00,99.98,5.00,94.98,cancelled,0
141,1006,2023-08-12,2023,3,8,August,Saturday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,4,"Coffee Maker","Home & Garden",2,49.99,20.00,99.98,20.00,79.98,completed,1
204,1244,2023-11-01,2023,4,11,November,Wednesday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,4,"Coffee Maker","Home & Garden",2,49.99,10.00,99.98,10.00,89.98,pending,1
215,1189,2023-12-01,2023,4,12,December,Friday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,4,"Coffee Maker","Home & Garden",3,49.99,10.00,149.97,15.00,134.97,completed,1
259,1044,2024-01-26,2024,1,1,January,Friday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,4,"Coffee Maker","Home & Garden",2,49.99,15.00,99.98,15.00,84.98,refunded,1
285,1141,2024-03-22,2024,1,3,March,Friday,23,Sara,Lindqvist,cliente_23@sindatos.com,Stockholm,SWEDEN,Basic,4,"Coffee Maker","Home & Garden",3,49.99,20.00,149.97,29.99,119.98,completed,1
300,1196,2024-04-21,2024,2,4,April,Sunday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,4,"Coffee Maker","Home & Garden",2,49.99,10.00,99.98,10.00,89.98,completed,1
318,1059,2024-05-12,2024,2,5,May,Sunday,20,Raj,Kumar,raj.kumar@email.com,Mumbai,INDIA,Standard,4,"Coffee Maker","Home & Garden",2,49.99,20.00,99.98,20.00,79.98,completed,1
321,1115,2024-05-15,2024,2,5,May,Wednesday,17,Chloe,Thomas,chloe.thomas@email.com,Vancouver,CANADA,Standard,4,"Coffee Maker","Home & Garden",1,49.99,0.00,49.99,0.00,49.99,completed,1
348,1209,2024-07-05,2024,3,7,July,Friday,20,Raj,Kumar,raj.kumar@email.com,Mumbai,INDIA,Standard,4,"Coffee Maker","Home & Garden",2,49.99,15.00,99.98,15.00,84.98,cancelled,0
356,1061,2024-07-16,2024,3,7,July,Tuesday,21,Elena,Petrova,elena.petrova@email.com,Moscow,RUSSIA,Premium,4,"Coffee Maker","Home & Garden",3,49.99,5.00,149.97,7.50,142.47,completed,1
419,1099,2024-09-26,2024,3,9,September,Thursday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,4,"Coffee Maker","Home & Garden",2,49.99,10.00,99.98,10.00,89.98,completed,1
420,1194,2024-09-28,2024,3,9,September,Saturday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,4,"Coffee Maker","Home & Garden",1,49.99,5.00,49.99,2.50,47.49,completed,1
437,1021,2024-11-08,2024,4,11,November,Friday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,4,"Coffee Maker","Home & Garden",2,49.99,5.00,99.98,5.00,94.98,completed,1
445,1111,2024-11-10,2024,4,11,November,Sunday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,4,"Coffee Maker","Home & Garden",2,49.99,0.00,99.98,0.00,99.98,completed,1
459,1090,2024-12-14,2024,4,12,December,Saturday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,4,"Coffee Maker","Home & Garden",1,49.99,15.00,49.99,7.50,42.49,pending,1
49,1072,2023-03-11,2023,1,3,March,Saturday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,4,"Coffee Maker","Home & Garden",3,49.99,10.00,149.97,15.00,134.97,completed,1
71,1051,2023-04-19,2023,2,4,April,Wednesday,17,Chloe,Thomas,chloe.thomas@email.com,Vancouver,CANADA,Standard,4,"Coffee Maker","Home & Garden",3,49.99,20.00,149.97,29.99,119.98,completed,1
8,1046,2023-01-12,2023,1,1,January,Thursday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,4,"Coffee Maker","Home & Garden",3,49.99,20.00,149.97,29.99,119.98,completed,1
87,1060,2023-05-09,2023,2,5,May,Tuesday,20,Raj,Kumar,raj.kumar@email.com,Mumbai,INDIA,Standard,4,"Coffee Maker","Home & Garden",1,49.99,15.00,49.99,7.50,42.49,completed,1
116,1153,2023-06-23,2023,2,6,June,Friday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,5,"Yoga Mat",Sports,2,28.50,5.00,57.00,2.85,54.15,completed,1
129,1081,2023-07-16,2023,3,7,July,Sunday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,5,"Yoga Mat",Sports,2,28.50,20.00,57.00,11.40,45.60,completed,1
137,1063,2023-08-05,2023,3,8,August,Saturday,21,Elena,Petrova,elena.petrova@email.com,Moscow,RUSSIA,Premium,5,"Yoga Mat",Sports,2,28.50,5.00,57.00,2.85,54.15,pending,1
144,1030,2023-08-13,2023,3,8,August,Sunday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,5,"Yoga Mat",Sports,1,28.50,0.00,28.50,0.00,28.50,completed,1
146,1181,2023-08-13,2023,3,8,August,Sunday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,5,"Yoga Mat",Sports,3,28.50,10.00,85.50,8.55,76.95,completed,1
151,1070,2023-08-14,2023,3,8,August,Monday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,5,"Yoga Mat",Sports,2,28.50,0.00,57.00,0.00,57.00,completed,1
153,1031,2023-08-23,2023,3,8,August,Wednesday,11,Fatima,Al-hassan,fatima.alhassan@email.com,Dubai,UAE,Premium,5,"Yoga Mat",Sports,3,28.50,10.00,85.50,8.55,76.95,completed,1
159,1097,2023-08-29,2023,3,8,August,Tuesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,5,"Yoga Mat",Sports,3,28.50,0.00,85.50,0.00,85.50,completed,1
16,1132,2023-01-25,2023,1,1,January,Wednesday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,5,"Yoga Mat",Sports,2,28.50,10.00,57.00,5.70,51.30,completed,1
167,1160,2023-09-07,2023,3,9,September,Thursday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,5,"Yoga Mat",Sports,2,28.50,0.00,57.00,0.00,57.00,completed,1
177,1168,2023-09-11,2023,3,9,September,Monday,9,Yuki,Tanaka,cliente_9@sindatos.com,Tokyo,JAPAN,Basic,5,"Yoga Mat",Sports,1,28.50,20.00,28.50,5.70,22.80,completed,1
191,1002,2023-10-09,2023,4,10,October,Monday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,5,"Yoga Mat",Sports,2,28.50,5.00,57.00,2.85,54.15,completed,1
2,1117,2023-01-04,2023,1,1,January,Wednesday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,5,"Yoga Mat",Sports,1,28.50,0.00,28.50,0.00,28.50,completed,1
201,1150,2023-10-21,2023,4,10,October,Saturday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,5,"Yoga Mat",Sports,3,28.50,10.00,85.50,8.55,76.95,completed,1
25,1182,2023-01-30,2023,1,1,January,Monday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,5,"Yoga Mat",Sports,1,28.50,10.00,28.50,2.85,25.65,completed,1
264,1039,2024-02-13,2024,1,2,February,Tuesday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,5,"Yoga Mat",Sports,1,28.50,5.00,28.50,1.43,27.08,completed,1
277,1174,2024-02-29,2024,1,2,February,Thursday,3,Wei,Zhang,wei.zhang@email.com,Chicago,USA,Basic,5,"Yoga Mat",Sports,3,28.50,10.00,85.50,8.55,76.95,completed,1
291,1049,2024-04-09,2024,2,4,April,Tuesday,17,Chloe,Thomas,chloe.thomas@email.com,Vancouver,CANADA,Standard,5,"Yoga Mat",Sports,2,28.50,5.00,57.00,2.85,54.15,completed,1
293,1225,2024-04-09,2024,2,4,April,Tuesday,23,Sara,Lindqvist,cliente_23@sindatos.com,Stockholm,SWEDEN,Basic,5,"Yoga Mat",Sports,1,28.50,5.00,28.50,1.43,27.08,completed,1
312,1157,2024-05-01,2024,2,5,May,Wednesday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,5,"Yoga Mat",Sports,1,28.50,0.00,28.50,0.00,28.50,refunded,1
322,1206,2024-05-16,2024,2,5,May,Thursday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,5,"Yoga Mat",Sports,1,28.50,10.00,28.50,2.85,25.65,completed,1
33,1121,2023-02-06,2023,1,2,February,Monday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,5,"Yoga Mat",Sports,2,28.50,0.00,57.00,0.00,57.00,completed,1
337,1045,2024-06-25,2024,2,6,June,Tuesday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,5,"Yoga Mat",Sports,2,28.50,20.00,57.00,11.40,45.60,completed,1
347,1135,2024-07-03,2024,3,7,July,Wednesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,5,"Yoga Mat",Sports,2,28.50,0.00,57.00,0.00,57.00,completed,1
368,1163,2024-07-24,2024,3,7,July,Wednesday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,5,"Yoga Mat",Sports,3,28.50,0.00,85.50,0.00,85.50,completed,1
372,1125,2024-07-27,2024,3,7,July,Saturday,12,Noah,Wilson,noah.wilson@email.com,Seattle,USA,Standard,5,"Yoga Mat",Sports,1,28.50,0.00,28.50,0.00,28.50,completed,1
401,1165,2024-09-01,2024,3,9,September,Sunday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,5,"Yoga Mat",Sports,3,28.50,15.00,85.50,12.83,72.68,completed,1
409,1197,2024-09-12,2024,3,9,September,Thursday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,5,"Yoga Mat",Sports,3,28.50,0.00,85.50,0.00,85.50,refunded,1
41,1233,2023-02-16,2023,1,2,February,Thursday,9,Yuki,Tanaka,cliente_9@sindatos.com,Tokyo,JAPAN,Basic,5,"Yoga Mat",Sports,3,28.50,20.00,85.50,17.10,68.40,completed,1
438,1021,2024-11-08,2024,4,11,November,Friday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,5,"Yoga Mat",Sports,1,28.50,5.00,28.50,1.43,27.08,completed,1
449,1026,2024-11-17,2024,4,11,November,Sunday,9,Yuki,Tanaka,cliente_9@sindatos.com,Tokyo,JAPAN,Basic,5,"Yoga Mat",Sports,1,28.50,0.00,28.50,0.00,28.50,completed,1
450,1065,2024-11-18,2024,4,11,November,Monday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,5,"Yoga Mat",Sports,2,28.50,15.00,57.00,8.55,48.45,completed,1
469,1020,2024-12-22,2024,4,12,December,Sunday,7,Luca,Rossi,luca.rossi@email.com,Rome,ITALY,Standard,5,"Yoga Mat",Sports,1,28.50,0.00,28.50,0.00,28.50,completed,1
66,1230,2023-04-13,2023,2,4,April,Thursday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,5,"Yoga Mat",Sports,2,28.50,5.00,57.00,2.85,54.15,completed,1
75,1120,2023-04-25,2023,2,4,April,Tuesday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,5,"Yoga Mat",Sports,2,28.50,0.00,57.00,0.00,57.00,completed,1
106,1042,2023-06-06,2023,2,6,June,Tuesday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,6,"Smartphone Case",Electronics,3,15.99,10.00,47.97,4.80,43.17,completed,1
119,1248,2023-06-27,2023,2,6,June,Tuesday,8,Emma,Johnson,emma.johnson@email.com,Toronto,CANADA,Premium,6,"Smartphone Case",Electronics,2,15.99,0.00,31.98,0.00,31.98,pending,1
134,1124,2023-08-04,2023,3,8,August,Friday,12,Noah,Wilson,noah.wilson@email.com,Seattle,USA,Standard,6,"Smartphone Case",Electronics,2,15.99,0.00,31.98,0.00,31.98,completed,1
142,1030,2023-08-13,2023,3,8,August,Sunday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,6,"Smartphone Case",Electronics,3,15.99,0.00,47.97,0.00,47.97,completed,1
170,1028,2023-09-08,2023,3,9,September,Friday,10,Oliver,Brown,oliver.brown@email.com,Sydney,AUSTRALIA,Standard,6,"Smartphone Case",Electronics,2,15.99,15.00,31.98,4.80,27.18,completed,1
178,1101,2023-09-25,2023,3,9,September,Monday,11,Fatima,Al-hassan,fatima.alhassan@email.com,Dubai,UAE,Premium,6,"Smartphone Case",Electronics,3,15.99,10.00,47.97,4.80,43.17,completed,1
208,1123,2023-11-12,2023,4,11,November,Sunday,2,Maria,Garcia,cliente_2@sindatos.com,"Los angeles",USA,Standard,6,"Smartphone Case",Electronics,2,15.99,0.00,31.98,0.00,31.98,completed,1
23,1182,2023-01-30,2023,1,1,January,Monday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,6,"Smartphone Case",Electronics,1,15.99,10.00,15.99,1.60,14.39,completed,1
249,1213,2024-01-24,2024,1,1,January,Wednesday,22,David,Kim,david.kim@email.com,Seoul,"SOUTH KOREA",Standard,6,"Smartphone Case",Electronics,3,15.99,0.00,47.97,0.00,47.97,completed,1
262,1185,2024-02-08,2024,1,2,February,Thursday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,6,"Smartphone Case",Electronics,2,15.99,0.00,31.98,0.00,31.98,pending,1
275,1127,2024-02-27,2024,1,2,February,Tuesday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,6,"Smartphone Case",Electronics,3,15.99,0.00,47.97,0.00,47.97,completed,1
278,1174,2024-02-29,2024,1,2,February,Thursday,3,Wei,Zhang,wei.zhang@email.com,Chicago,USA,Basic,6,"Smartphone Case",Electronics,3,15.99,10.00,47.97,4.80,43.17,completed,1
294,1225,2024-04-09,2024,2,4,April,Tuesday,23,Sara,Lindqvist,cliente_23@sindatos.com,Stockholm,SWEDEN,Basic,6,"Smartphone Case",Electronics,1,15.99,5.00,15.99,0.80,15.19,completed,1
302,1175,2024-04-22,2024,2,4,April,Monday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,6,"Smartphone Case",Electronics,2,15.99,0.00,31.98,0.00,31.98,completed,1
303,1079,2024-04-23,2024,2,4,April,Tuesday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,6,"Smartphone Case",Electronics,3,15.99,0.00,47.97,0.00,47.97,completed,1
313,1094,2024-05-03,2024,2,5,May,Friday,19,Zoe,Harris,zoe.harris@email.com,Melbourne,AUSTRALIA,Premium,6,"Smartphone Case",Electronics,2,15.99,20.00,31.98,6.40,25.58,cancelled,0
323,1206,2024-05-16,2024,2,5,May,Thursday,14,Ethan,Taylor,ethan.taylor@email.com,Paris,FRANCE,Premium,6,"Smartphone Case",Electronics,1,15.99,10.00,15.99,1.60,14.39,completed,1
342,1054,2024-06-27,2024,2,6,June,Thursday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,6,"Smartphone Case",Electronics,1,15.99,0.00,15.99,0.00,15.99,completed,1
365,1018,2024-07-19,2024,3,7,July,Friday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,6,"Smartphone Case",Electronics,1,15.99,0.00,15.99,0.00,15.99,completed,1
37,1203,2023-02-12,2023,1,2,February,Sunday,19,Zoe,Harris,zoe.harris@email.com,Melbourne,AUSTRALIA,Premium,6,"Smartphone Case",Electronics,1,15.99,20.00,15.99,3.20,12.79,completed,1
374,1037,2024-07-28,2024,3,7,July,Sunday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,6,"Smartphone Case",Electronics,2,15.99,5.00,31.98,1.60,30.38,pending,1
39,1016,2023-02-14,2023,1,2,February,Tuesday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,6,"Smartphone Case",Electronics,2,15.99,20.00,31.98,6.40,25.58,cancelled,0
392,1229,2024-08-26,2024,3,8,August,Monday,24,Ahmed,Hassan,ahmed.hassan@email.com,Casablanca,MOROCCO,Standard,6,"Smartphone Case",Electronics,2,15.99,0.00,31.98,0.00,31.98,cancelled,0
398,1250,2024-08-31,2024,3,8,August,Saturday,23,Sara,Lindqvist,cliente_23@sindatos.com,Stockholm,SWEDEN,Basic,6,"Smartphone Case",Electronics,1,15.99,5.00,15.99,0.80,15.19,cancelled,0
404,1043,2024-09-02,2024,3,9,September,Monday,15,Amara,Diallo,amara.diallo@email.com,Nairobi,KENYA,Standard,6,"Smartphone Case",Electronics,3,15.99,10.00,47.97,4.80,43.17,completed,1
44,1237,2023-02-22,2023,1,2,February,Wednesday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,6,"Smartphone Case",Electronics,2,15.99,15.00,31.98,4.80,27.18,completed,1
457,1173,2024-12-11,2024,4,12,December,Wednesday,13,Isabella,Moore,cliente_13@sindatos.com,Berlin,GERMANY,Basic,6,"Smartphone Case",Electronics,2,15.99,5.00,31.98,1.60,30.38,completed,1
82,1227,2023-05-03,2023,2,5,May,Wednesday,11,Fatima,Al-hassan,fatima.alhassan@email.com,Dubai,UAE,Premium,6,"Smartphone Case",Electronics,3,15.99,0.00,47.97,0.00,47.97,pending,1
85,1017,2023-05-08,2023,2,5,May,Monday,6,Aisha,Patel,aisha.patel@email.com,Houston,USA,Basic,6,"Smartphone Case",Electronics,1,15.99,0.00,15.99,0.00,15.99,completed,1
95,1003,2023-05-23,2023,2,5,May,Tuesday,1,James,Smith,james.smith@email.com,"New york",USA,Premium,6,"Smartphone Case",Electronics,2,15.99,20.00,31.98,6.40,25.58,completed,1
103,1122,2023-06-01,2023,2,6,June,Thursday,18,Mohammed,Ibrahim,cliente_18@sindatos.com,Cairo,EGYPT,Basic,7,"Data Science Handbook",Books,2,42.00,0.00,84.00,0.00,84.00,completed,1
136,1033,2023-08-05,2023,3,8,August,Saturday,11,Fatima,Al-hassan,fatima.alhassan@email.com,Dubai,UAE,Premium,7,"Data Science Handbook",Books,3,42.00,10.00,126.00,12.60,113.40,pending,1
145,1181,2023-08-13,2023,3,8,August,Sunday,16,Lucas,Anderson,lucas.anderson@email.com,"Sao paulo",BRAZIL,Basic,7,"Data Science Handbook",Books,3,42.00,10.00,126.00,12.60,113.40,completed,1
